t;x;v
46.0300;-0.047725133955;-0.087129359919
46.0400;-0.048596427554;-0.086087727880
46.0500;-0.049457304833;-0.085029711601
46.0600;-0.050307601949;-0.083955535793
46.0700;-0.051147157307;-0.082865428218
46.0800;-0.051975811589;-0.081759619644
46.0900;-0.052793407786;-0.080638343792
46.1000;-0.053599791224;-0.079501837293
46.1100;-0.054394809597;-0.078350339631
46.1200;-0.055178312993;-0.077184093100
46.1300;-0.055950153924;-0.076003342747
46.1400;-0.056710187351;-0.074808336325
46.1500;-0.057458270715;-0.073599324242
46.1600;-0.058194263957;-0.072376559504
46.1700;-0.058918029552;-0.071140297665
46.1800;-0.059629432529;-0.069890796776
46.1900;-0.060328340497;-0.068628317329
46.2000;-0.061014623670;-0.067353122202
46.2100;-0.061688154892;-0.066065476606
46.2200;-0.062348809658;-0.064765648032
46.2300;-0.062996466138;-0.063453906190
46.2400;-0.063631005200;-0.062130522961
46.2500;-0.064252310430;-0.060795772334
46.2600;-0.064860268153;-0.059449930353
46.2700;-0.065454767457;-0.058093275060
46.2800;-0.066035700207;-0.056726086436
46.2900;-0.066602961072;-0.055348646345
46.3000;-0.067156447535;-0.053961238478
46.3100;-0.067696059920;-0.052564148288
46.3200;-0.068221701403;-0.051157662942
46.3300;-0.068733278032;-0.049742071251
46.3400;-0.069230698745;-0.048317663619
46.3500;-0.069713875381;-0.046884731980
46.3600;-0.070182722701;-0.045443569741
46.3700;-0.070637158398;-0.043994471717
46.3800;-0.071077103115;-0.042537734077
46.3900;-0.071502480456;-0.041073654281
46.4000;-0.071913216999;-0.039602531017
46.4100;-0.072309242309;-0.038124664146
46.4200;-0.072690488950;-0.036640354636
46.4300;-0.073056892497;-0.035149904502
46.4400;-0.073408391542;-0.033653616748
46.4500;-0.073744927709;-0.032151795300
46.4600;-0.074066445662;-0.030644744951
46.4700;-0.074372893112;-0.029132771293
46.4800;-0.074664220825;-0.027616180659
46.4900;-0.074940382631;-0.026095280062
46.5000;-0.075201335432;-0.024570377129
46.5100;-0.075447039203;-0.023041780044
46.5200;-0.075677457004;-0.021509797480
46.5300;-0.075892554978;-0.019974738542
46.5400;-0.076092302364;-0.018436912704
46.5500;-0.076276671491;-0.016896629744
46.5600;-0.076445637788;-0.015354199684
46.5700;-0.076599179785;-0.013809932729
46.5800;-0.076737279112;-0.012264139200
46.5900;-0.076859920504;-0.010717129479
46.6000;-0.076967091799;-0.009169213939
46.6100;-0.077058783939;-0.007620702890
46.6200;-0.077134990968;-0.006071906508
46.6300;-0.077195710033;-0.004523134782
46.6400;-0.077240941380;-0.002974697447
46.6500;-0.077270688355;-0.001426903922
46.6600;-0.077284957394;0.000119936750
46.6700;-0.077283758027;0.001665515961
46.6800;-0.077267102867;0.003209525605
46.6900;-0.077235007611;0.004751658137
46.7000;-0.077187491030;0.006291606631
46.7100;-0.077124574963;0.007829064845
46.7200;-0.077046284315;0.009363727279
46.7300;-0.076952647042;0.010895289238
46.7400;-0.076843694150;0.012423446890
46.7500;-0.076719459681;0.013947897326
46.7600;-0.076579980708;0.015468338622
46.7700;-0.076425297321;0.016984469898
46.7800;-0.076255452622;0.018495991374
46.7900;-0.076070492709;0.020002604436
46.8000;-0.075870466664;0.021504011685
46.8100;-0.075655426547;0.022999917007
46.8200;-0.075425427377;0.024490025621
46.8300;-0.075180527121;0.025974044143
46.8400;-0.074920786680;0.027451680641
46.8500;-0.074646269873;0.028922644694
46.8600;-0.074357043426;0.030386647447
46.8700;-0.074053176952;0.031843401668
46.8800;-0.073734742935;0.033292621805
46.8900;-0.073401816717;0.034734024042
46.9000;-0.073054476477;0.036167326352
46.9100;-0.072692803213;0.037592248556
46.9200;-0.072316880728;0.039008512371
46.9300;-0.071926795604;0.040415841473
46.9400;-0.071522637189;0.041813961544
46.9500;-0.071104497574;0.043202600326
46.9600;-0.070672471570;0.044581487677
46.9700;-0.070226656694;0.045950355621
46.9800;-0.069767153137;0.047308938399
46.9900;-0.069294063753;0.048656972524
47.0000;-0.068807494028;0.049994196826
47.0100;-0.068307552060;0.051320352510
47.0200;-0.067794348535;0.052635183199
47.0300;-0.067267996703;0.053938434986
47.0400;-0.066728612353;0.055229856485
47.0500;-0.066176313788;0.056509198876
47.0600;-0.065611221799;0.057776215953
47.0700;-0.065033459640;0.059030664173
47.0800;-0.064443152998;0.060272302701
47.0900;-0.063840429971;0.061500893459
47.1000;-0.063225421037;0.062716201165
47.1100;-0.062598259025;0.063917993384
47.1200;-0.061959079091;0.065106040571
47.1300;-0.061308018685;0.066280116113
47.1400;-0.060645217524;0.067439996370
47.1500;-0.059970817561;0.068585460724
47.1600;-0.059284962953;0.069716291615
47.1700;-0.058587800037;0.070832274582
47.1800;-0.057879477291;0.071933198308
47.1900;-0.057160145308;0.073018854656
47.2000;-0.056429956762;0.074089038707
47.2100;-0.055689066375;0.075143548804
47.2200;-0.054937630887;0.076182186583
47.2300;-0.054175809021;0.077204757014
47.2400;-0.053403761451;0.078211068437
47.2500;-0.052621650766;0.079200932598
47.2600;-0.051829641440;0.080174164681
47.2700;-0.051027899793;0.081130583345
47.2800;-0.050216593960;0.082070010757
47.2900;-0.049395893852;0.082992272626
47.3000;-0.048565971126;0.083897198230
47.3100;-0.047726999144;0.084784620454
47.3200;-0.046879152939;0.085654375817
47.3300;-0.046022609181;0.086506304500
47.3400;-0.045157546136;0.087340250379
47.3500;-0.044284143632;0.088156061051
47.3600;-0.043402583022;0.088953587863
47.3700;-0.042513047143;0.089732685935
47.3800;-0.041615720284;0.090493214192
47.3900;-0.040710788142;0.091235035384
47.4000;-0.039798437788;0.091958016111
47.4100;-0.038878857627;0.092662026851
47.4200;-0.037952237358;0.093346941977
47.4300;-0.037018767939;0.094012639782
47.4400;-0.036078641541;0.094659002501
47.4500;-0.035132051516;0.095285916329
47.4600;-0.034179192353;0.095893271443
47.4700;-0.033220259638;0.096480962019
47.4800;-0.032255450018;0.097048886249
47.4900;-0.031284961155;0.097596946364
47.5000;-0.030308991692;0.098125048640
47.5100;-0.029327741205;0.098633103425
47.5200;-0.028341410171;0.099121025146
47.5300;-0.027350199920;0.099588732324
47.5400;-0.026354312596;0.100036147590
47.5500;-0.025353951121;0.100463197695
47.5600;-0.024349319144;0.100869813520
47.5700;-0.023340621008;0.101255930089
47.5800;-0.022328061708;0.101621486579
47.5900;-0.021311846842;0.101966426327
47.6000;-0.020292182578;0.102290696837
47.6100;-0.019269275610;0.102594249792
47.6200;-0.018243333112;0.102877041054
47.6300;-0.017214562702;0.103139030675
47.6400;-0.016183172395;0.103380182899
47.6500;-0.015149370566;0.103600466164
47.6600;-0.014113365904;0.103799853109
47.6700;-0.013075367373;0.103978320574
47.6800;-0.012035584167;0.104135849601
47.6900;-0.010994225671;0.104272425435
47.7000;-0.009951501417;0.104388037523
47.7100;-0.008907621042;0.104482679513
47.7200;-0.007862794247;0.104556349255
47.7300;-0.006817230754;0.104609048790
47.7400;-0.005771140266;0.104640784357
47.7500;-0.004724732423;0.104651566378
47.7600;-0.003678216759;0.104641409460
47.7700;-0.002631802664;0.104610332385
47.7800;-0.001585699340;0.104558358106
47.7900;-0.000540115759;0.104485513735
47.8000;0.000504739378;0.104391830536
47.8100;0.001548657683;0.104277343918
47.8200;0.002591431122;0.104142093421
47.8300;0.003632852057;0.103986122705
47.8400;0.004672713284;0.103809479541
47.8500;0.005710808079;0.103612215796
47.8600;0.006746930237;0.103394387418
47.8700;0.007780874111;0.103156054426
47.8800;0.008812434656;0.102897280890
47.8900;0.009841407464;0.102618134916
47.9000;0.010867588814;0.102318688631
47.9100;0.011890775700;0.101999018167
47.9200;0.012910765882;0.101659203634
47.9300;0.013927357918;0.101299329113
47.9400;0.014940351209;0.100919482626
47.9500;0.015949546035;0.100519756119
47.9600;0.016954743596;0.100100245442
47.9700;0.017955746051;0.099661050325
47.9800;0.018952356554;0.099202274353
47.9900;0.019944379298;0.098724024948
48.0000;0.020931619547;0.098226413337
48.0100;0.021913883681;0.097709554533
48.0200;0.022890979226;0.097173567305
48.0300;0.023862714899;0.096618574153
48.0400;0.024828900640;0.096044701281
48.0500;0.025789347653;0.095452078567
48.0600;0.026743868439;0.094840839535
48.0700;0.027692276834;0.094211121327
48.0800;0.028634388048;0.093563064669
48.0900;0.029570018694;0.092896813843
48.1000;0.030498986833;0.092212516655
48.1100;0.031421111999;0.091510324402
48.1200;0.032336215243;0.090790391838
48.1300;0.033244119162;0.090052877141
48.1400;0.034144647933;0.089297941880
48.1500;0.035037627352;0.088525750980
48.1600;0.035922884862;0.087736472682
48.1700;0.036800249588;0.086930278512
48.1800;0.037669552374;0.086107343242
48.1900;0.038530625806;0.085267844851
48.2000;0.039383304254;0.084411964490
48.2100;0.040227423899;0.083539886440
48.2200;0.041062822764;0.082651798076
48.2300;0.041889340745;0.081747889823
48.2400;0.042706819643;0.080828355118
48.2500;0.043515103194;0.079893390370
48.2600;0.044314037098;0.078943194916
48.2700;0.045103469047;0.077977970979
48.2800;0.045883248757;0.076997923627
48.2900;0.046653227993;0.076003260728
48.3000;0.047413260600;0.074994192908
48.3100;0.048163202529;0.073970933503
48.3200;0.048902911864;0.072933698519
48.3300;0.049632248849;0.071882706583
48.3400;0.050351075915;0.070818178899
48.3500;0.051059257704;0.069740339202
48.3600;0.051756661096;0.068649413709
48.3700;0.052443155233;0.067545631073
48.3800;0.053118611544;0.066429222337
48.3900;0.053782903767;0.065300420884
48.4000;0.054435907976;0.064159462388
48.4100;0.055077502600;0.063006584766
48.4200;0.055707568448;0.061842028129
48.4300;0.056325988729;0.060666034732
48.4400;0.056932649076;0.059478848923
48.4500;0.057527437566;0.058280717092
48.4600;0.058110244737;0.057071887624
48.4700;0.058680963613;0.055852610842
48.4800;0.059239489721;0.054623138958
48.4900;0.059785721111;0.053383726025
48.5000;0.060319558371;0.052134627877
48.5100;0.060840904650;0.050876102082
48.5200;0.061349665671;0.049608407886
48.5300;0.061845749750;0.048331806165
48.5400;0.062329067811;0.047046559364
48.5500;0.062799533405;0.045752931448
48.5600;0.063257062719;0.044451187849
48.5700;0.063701574598;0.043141595407
48.5800;0.064132990552;0.041824422319
48.5900;0.064551234775;0.040499938086
48.6000;0.064956234156;0.039168413452
48.6100;0.065347918290;0.037830120356
48.6200;0.065726219494;0.036485331870
48.6300;0.066091072813;0.035134322148
48.6400;0.066442416034;0.033777366369
48.6500;0.066780189698;0.032414740682
48.6600;0.067104337105;0.031046722148
48.6700;0.067414804326;0.029673588684
48.6800;0.067711540213;0.028295619008
48.6900;0.067994496403;0.026913092585
48.7000;0.068263627329;0.025526289564
48.7100;0.068518890225;0.024135490728
48.7200;0.068760245132;0.022740977433
48.7300;0.068987654906;0.021343031553
48.7400;0.069201085222;0.019941935423
48.7500;0.069400504576;0.018537971783
48.7600;0.069585884294;0.017131423720
48.7700;0.069757198531;0.015722574611
48.7800;0.069914424277;0.014311708065
48.7900;0.070057541358;0.012899107872
48.8000;0.070186532436;0.011485057937
48.8100;0.070301383016;0.010069842230
48.8200;0.070402081438;0.008653744727
48.8300;0.070488618885;0.007237049354
48.8400;0.070560989379;0.005820039927
48.8500;0.070619189778;0.004403000099
48.8600;0.070663219779;0.002986213304
48.8700;0.070693081912;0.001569962695
48.8800;0.070708781539;0.000154531094
48.8900;0.070710326850;-0.001259799068
48.9000;0.070697728859;-0.002672745806
48.9100;0.070671001401;-0.004084027637
48.9200;0.070630161125;-0.005493363638
48.9300;0.070575227489;-0.006900473497
48.9400;0.070506222754;-0.008305077573
48.9500;0.070423171978;-0.009706896950
48.9600;0.070326103008;-0.011105653493
48.9700;0.070215046474;-0.012501069900
48.9800;0.070090035775;-0.013892869759
48.9900;0.069951107077;-0.015280777605
49.0000;0.069798299301;-0.016664518969
49.0100;0.069631654111;-0.018043820436
49.0200;0.069451215907;-0.019418409698
49.0300;0.069257031810;-0.020788015606
49.0400;0.069049151654;-0.022152368227
49.0500;0.068827627972;-0.023511198892
49.0600;0.068592515983;-0.024864240252
49.0700;0.068343873580;-0.026211226331
49.0800;0.068081761317;-0.027551892577
49.0900;0.067806242391;-0.028885975911
49.1000;0.067517382632;-0.030213214782
49.1100;0.067215250484;-0.031533349220
49.1200;0.066899916992;-0.032846120881
49.1300;0.066571455783;-0.034151273100
49.1400;0.066229943052;-0.035448550942
49.1500;0.065875457543;-0.036737701252
49.1600;0.065508080530;-0.038018472702
49.1700;0.065127895803;-0.039290615840
49.1800;0.064734989645;-0.040553883140
49.1900;0.064329450813;-0.041808029050
49.2000;0.063911370523;-0.043052810037
49.2100;0.063480842422;-0.044287984637
49.2200;0.063037962576;-0.045513313501
49.2300;0.062582829441;-0.046728559439
49.2400;0.062115543847;-0.047933487469
49.2500;0.061636208972;-0.049127864858
49.2600;0.061144930323;-0.050311461173
49.2700;0.060641815712;-0.051484048318
49.2800;0.060126975228;-0.052645400584
49.2900;0.059600521223;-0.053795294688
49.3000;0.059062568276;-0.054933509818
49.3100;0.058513233178;-0.056059827673
49.3200;0.057952634901;-0.057174032509
49.3300;0.057380894576;-0.058275911175
49.3400;0.056798135464;-0.059365253155
49.3500;0.056204482932;-0.060441850611
49.3600;0.055600064426;-0.061505498419
49.3700;0.054985009442;-0.062555994209
49.3800;0.054359449500;-0.063593138404
49.3900;0.053723518116;-0.064616734256
49.4000;0.053077350773;-0.065626587884
49.4100;0.052421084895;-0.066622508311
49.4200;0.051754859812;-0.067604307501
49.4300;0.051078816737;-0.068571800390
49.4400;0.050393098733;-0.069524804924
49.4500;0.049697850683;-0.070463142094
49.4600;0.048993219262;-0.071386635965
49.4700;0.048279352903;-0.072295113715
49.4800;0.047556401766;-0.073188405659
49.4900;0.046824517709;-0.074066345289
49.5000;0.046083854256;-0.074928769297
49.5100;0.045334566563;-0.075775517613
49.5200;0.044576811387;-0.076606433427
49.5300;0.043810747053;-0.077421363221
49.5400;0.043036533421;-0.078220156799
49.5500;0.042254331853;-0.079002667311
49.5600;0.041464305179;-0.079768751280
49.5700;0.040666617667;-0.080518268633
49.5800;0.039861434980;-0.081251082717
49.5900;0.039048924153;-0.081967060334
49.6000;0.038229253550;-0.082666071757
49.6100;0.037402592832;-0.083347990756
49.6200;0.036569112925;-0.084012694622
49.6300;0.035728985978;-0.084660064186
49.6400;0.034882385337;-0.085289983841
49.6500;0.034029485498;-0.085902341564
49.6600;0.033170462083;-0.086497028933
49.6700;0.032305491793;-0.087073941145
49.6800;0.031434752382;-0.087632977040
49.6900;0.030558422611;-0.088174039111
49.7000;0.029676682220;-0.088697033524
49.7100;0.028789711885;-0.089201870135
49.7200;0.027897693184;-0.089688462502
49.7300;0.027000808559;-0.090156727903
49.7400;0.026099241280;-0.090606587347
49.7500;0.025193175406;-0.091037965585
49.7600;0.024282795750;-0.091450791128
49.7700;0.023368287839;-0.091844996251
49.7800;0.022449837877;-0.092220517012
49.7900;0.021527632706;-0.092577293252
49.8000;0.020601859774;-0.092915268613
49.8100;0.019672707088;-0.093234390540
49.8200;0.018740363182;-0.093534610291
49.8300;0.017805017079;-0.093815882945
49.8400;0.016866858250;-0.094078167403
49.8500;0.015926076576;-0.094321426401
49.8600;0.014982862312;-0.094545626506
49.8700;0.014037406047;-0.094750738126
49.8800;0.013089898666;-0.094936735509
49.8900;0.012140531311;-0.095103596746
49.9000;0.011189495343;-0.095251303776
49.9100;0.010236982305;-0.095379842379
49.9200;0.009283183882;-0.095489202183
49.9300;0.008328291860;-0.095579376658
49.9400;0.007372498093;-0.095650363119
49.9500;0.006415994462;-0.095702162717
49.9600;0.005458972835;-0.095734780444
49.9700;0.004501625030;-0.095748225120
49.9800;0.003544142779;-0.095742509396
49.9900;0.002586717685;-0.095717649742
50.0000;0.001629541188;-0.095673666446
50.0100;0.000672804523;-0.095610583603
50.0200;-0.000283301313;-0.095528429110
50.0300;-0.001238585604;-0.095427234655
50.0400;-0.002192857950;-0.095307035708
50.0500;-0.003145928307;-0.095167871513
50.0600;-0.004097607023;-0.095009785076
50.0700;-0.005047704873;-0.094832823150
50.0800;-0.005996033105;-0.094637036229
50.0900;-0.006942403467;-0.094422478531
50.1000;-0.007886628252;-0.094189207983
50.1100;-0.008828520332;-0.093937286210
50.1200;-0.009767893194;-0.093666778517
50.1300;-0.010704560980;-0.093377753875
50.1400;-0.011638338518;-0.093070284901
50.1500;-0.012569041367;-0.092744447846
50.1600;-0.013496485846;-0.092400322571
50.1700;-0.014420489072;-0.092037992532
50.1800;-0.015340868997;-0.091657544758
50.1900;-0.016257444444;-0.091259069833
50.2000;-0.017170035143;-0.090842661874
50.2100;-0.018078461761;-0.090408418509
50.2200;-0.018982545947;-0.089956440856
50.2300;-0.019882110355;-0.089486833496
50.2400;-0.020776978690;-0.088999704455
50.2500;-0.021666975735;-0.088495165177
50.2600;-0.022551927386;-0.087973330497
50.2700;-0.023431660691;-0.087434318619
50.2800;-0.024306003878;-0.086878251086
50.2900;-0.025174786388;-0.086305252758
50.3000;-0.026037838916;-0.085715451777
50.3100;-0.026894993434;-0.085108979547
50.3200;-0.027746083229;-0.084485970699
50.3300;-0.028590942936;-0.083846563064
50.3400;-0.029429408567;-0.083190897642
50.3500;-0.030261317543;-0.082519118573
50.3600;-0.031086508729;-0.081831373104
50.3700;-0.031904822460;-0.081127811556
50.3800;-0.032716100576;-0.080408587295
50.3900;-0.033520186449;-0.079673856696
50.4000;-0.034316925016;-0.078923779111
50.4100;-0.035106162807;-0.078158516831
50.4200;-0.035887747975;-0.077378235058
50.4300;-0.036661530326;-0.076583101864
50.4400;-0.037427361344;-0.075773288155
50.4500;-0.038185094226;-0.074948967640
50.4600;-0.038934583902;-0.074110316788
50.4700;-0.039675687070;-0.073257514793
50.4800;-0.040408262218;-0.072390743537
50.4900;-0.041132169653;-0.071510187549
50.5000;-0.041847271529;-0.070616033969
50.5100;-0.042553431868;-0.069708472504
50.5200;-0.043250516594;-0.068787695394
50.5300;-0.043938393547;-0.067853897367
50.5400;-0.044616932521;-0.066907275599
50.5500;-0.045286005277;-0.065948029673
50.5600;-0.045945485574;-0.064976361537
50.5700;-0.046595249189;-0.063992475464
50.5800;-0.047235173944;-0.062996578005
50.5900;-0.047865139724;-0.061988877948
50.6000;-0.048485028503;-0.060969586276
50.6100;-0.049094724366;-0.059938916119
50.6200;-0.049694113527;-0.058897082716
50.6300;-0.050283084355;-0.057844303363
50.6400;-0.050861527388;-0.056780797372
50.6500;-0.051429335362;-0.055706786027
50.6600;-0.051986403222;-0.054622492534
50.6700;-0.052532628147;-0.053528141977
50.6800;-0.053067909567;-0.052423961272
50.6900;-0.053592149180;-0.051310179119
50.7000;-0.054105250971;-0.050187025957
50.7100;-0.054607121231;-0.049054733911
50.7200;-0.055097668570;-0.047913536753
50.7300;-0.055576803937;-0.046763669845
50.7400;-0.056044440636;-0.045605370096
50.7500;-0.056500494337;-0.044438875913
50.7600;-0.056944883096;-0.043264427150
50.7700;-0.057377527367;-0.042082265061
50.7800;-0.057798350018;-0.040892632249
50.7900;-0.058207276340;-0.039695772616
50.8000;-0.058604234067;-0.038491931317
50.8100;-0.058989153380;-0.037281354704
50.8200;-0.059361966927;-0.036064290282
50.8300;-0.059722609830;-0.034840986653
50.8400;-0.060071019696;-0.033611693470
50.8500;-0.060407136631;-0.032376661383
50.8600;-0.060730903245;-0.031136141989
50.8700;-0.061042264665;-0.029890387782
50.8800;-0.061341168542;-0.028639652101
50.8900;-0.061627565063;-0.027384189078
50.9000;-0.061901406954;-0.026124253587
50.9100;-0.062162649490;-0.024860101195
50.9200;-0.062411250502;-0.023591988104
50.9300;-0.062647170383;-0.022320171106
50.9400;-0.062870372094;-0.021044907527
50.9500;-0.063080821169;-0.019766455177
50.9600;-0.063278485721;-0.018485072299
50.9700;-0.063463336444;-0.017201017512
50.9800;-0.063635346619;-0.015914549766
50.9900;-0.063794492117;-0.014625928283
51.0000;-0.063940751400;-0.013335412513
51.0100;-0.064074105525;-0.012043262072
51.0200;-0.064194538146;-0.010749736700
51.0300;-0.064302035513;-0.009455096200
51.0400;-0.064396586475;-0.008159600394
51.0500;-0.064478182479;-0.006863509064
51.0600;-0.064546817569;-0.005567081905
51.0700;-0.064602488388;-0.004270578472
51.0800;-0.064645194173;-0.002974258126
51.0900;-0.064674936754;-0.001678379984
51.1000;-0.064691720554;-0.000383202869
51.1100;-0.064695552583;0.000911014745
51.1200;-0.064686442435;0.002204014782
51.1300;-0.064664402288;0.003495539616
51.1400;-0.064629446891;0.004785332122
51.1500;-0.064581593570;0.006073135728
51.1600;-0.064520862213;0.007358694463
51.1700;-0.064447275268;0.008641753013
51.1800;-0.064360857738;0.009922056765
51.1900;-0.064261637170;0.011199351863
51.2000;-0.064149643652;0.012473385255
51.2100;-0.064024909799;0.013743904743
51.2200;-0.063887470752;0.015010659034
51.2300;-0.063737364161;0.016273397790
51.2400;-0.063574630184;0.017531871675
51.2500;-0.063399311467;0.018785832407
51.2600;-0.063211453143;0.020035032804
51.2700;-0.063011102815;0.021279226834
51.2800;-0.062798310546;0.022518169664
51.2900;-0.062573128850;0.023751617705
51.3000;-0.062335612673;0.024979328664
51.3100;-0.062085819386;0.026201061589
51.3200;-0.061823808770;0.027416576915
51.3300;-0.061549643001;0.028625636514
51.3400;-0.061263386636;0.029828003737
51.3500;-0.060965106598;0.031023443466
51.3600;-0.060654872164;0.032211722155
51.3700;-0.060332754942;0.033392607876
51.3800;-0.059998828864;0.034565870367
51.3900;-0.059653170160;0.035731281074
51.4000;-0.059295857349;0.036888613196
51.4100;-0.058926971217;0.038037641730
51.4200;-0.058546594800;0.039178143512
51.4300;-0.058154813365;0.040309897265
51.4400;-0.057751714392;0.041432683635
51.4500;-0.057337387556;0.042546285239
51.4600;-0.056911924703;0.043650486705
51.4700;-0.056475419836;0.044745074712
51.4800;-0.056027969089;0.045829838034
51.4900;-0.055569670709;0.046904567578
51.5000;-0.055100625033;0.047969056425
51.5100;-0.054620934469;0.049023099869
51.5200;-0.054130703470;0.050066495458
51.5300;-0.053630038516;0.051099043032
51.5400;-0.053119048085;0.052120544760
51.5500;-0.052597842638;0.053130805177
51.5600;-0.052066534586;0.054129631224
51.5700;-0.051525238274;0.055116832285
51.5800;-0.050974069951;0.056092220218
51.5900;-0.050413147749;0.057055609397
51.6000;-0.049842591655;0.058006816742
51.6100;-0.049262523487;0.058945661759
51.6200;-0.048673066870;0.059871966567
51.6300;-0.048074347204;0.060785555937
51.6400;-0.047466491645;0.061686257325
51.6500;-0.046849629071;0.062573900901
51.6600;-0.046223890062;0.063448319582
51.6700;-0.045589406866;0.064309349063
51.6800;-0.044946313376;0.065156827852
51.6900;-0.044294745097;0.065990597291
51.7000;-0.043634839124;0.066810501596
51.7100;-0.042966734108;0.067616387877
51.7200;-0.042290570230;0.068408106171
51.7300;-0.041606489168;0.069185509469
51.7400;-0.040914634073;0.069948453743
51.7500;-0.040215149536;0.070696797971
51.7600;-0.039508181556;0.071430404164
51.7700;-0.038793877515;0.072149137391
51.7800;-0.038072386141;0.072852865804
51.7900;-0.037343857483;0.073541460661
51.8000;-0.036608442876;0.074214796350
51.8100;-0.035866294912;0.074872750411
51.8200;-0.035117567408;0.075515203559
51.8300;-0.034362415373;0.076142039703
51.8400;-0.033600994976;0.076753145971
51.8500;-0.032833463516;0.077348412725
51.8600;-0.032059979389;0.077927733582
51.8700;-0.031280702053;0.078491005436
51.8800;-0.030495791999;0.079038128472
51.8900;-0.029705410714;0.079569006183
51.9000;-0.028909720652;0.080083545392
51.9100;-0.028108885198;0.080581656259
51.9200;-0.027303068636;0.081063252307
51.9300;-0.026492436112;0.081528250427
51.9400;-0.025677153608;0.081976570899
51.9500;-0.024857387899;0.082408137400
51.9600;-0.024033306525;0.082822877021
51.9700;-0.023205077755;0.083220720274
51.9800;-0.022372870552;0.083601601109
51.9900;-0.021536854541;0.083965456919
52.0000;-0.020697199972;0.084312228553
52.0100;-0.019854077686;0.084641860324
52.0200;-0.019007659083;0.084954300017
52.0300;-0.018158116083;0.085249498899
52.0400;-0.017305621094;0.085527411722
52.0500;-0.016450346977;0.085787996732
52.0600;-0.015592467009;0.086031215675
52.0700;-0.014732154853;0.086257033799
52.0800;-0.013869584515;0.086465419863
52.0900;-0.013004930316;0.086656346133
52.1000;-0.012138366855;0.086829788393
52.1100;-0.011270068971;0.086985725942
52.1200;-0.010400211711;0.087124141595
52.1300;-0.009528970295;0.087245021688
52.1400;-0.008656520079;0.087348356072
52.1500;-0.007783036518;0.087434138118
52.1600;-0.006908695137;0.087502364710
52.1700;-0.006033671490;0.087553036248
52.1800;-0.005158141127;0.087586156642
52.1900;-0.004282279561;0.087601733307
52.2000;-0.003406262228;0.087599777165
52.2100;-0.002530264456;0.087580302633
52.2200;-0.001654461430;0.087543327619
52.2300;-0.000779028153;0.087488873520
52.2400;0.000095860582;0.087416965210
52.2500;0.000970030234;0.087327631033
52.2600;0.001843306544;0.087220902797
52.2700;0.002715515572;0.087096815764
52.2800;0.003586483730;0.086955408636
52.2900;0.004456037816;0.086796723553
52.3000;0.005324005052;0.086620806073
52.3100;0.006190213112;0.086427705166
52.3200;0.007054490164;0.086217473199
52.3300;0.007916664896;0.085990165922
52.3400;0.008776566555;0.085745842458
52.3500;0.009634024980;0.085484565285
52.3600;0.010488870633;0.085206400220
52.3700;0.011340934635;0.084911416407
52.3800;0.012190048799;0.084599686298
52.3900;0.013036045662;0.084271285636
52.4000;0.013878758518;0.083926293437
52.4100;0.014718021453;0.083564791973
52.4200;0.015553669372;0.083186866752
52.4300;0.016385538040;0.082792606498
52.4400;0.017213464105;0.082382103130
52.4500;0.018037285136;0.081955451745
52.4600;0.018856839654;0.081512750591
52.4700;0.019671967160;0.081054101047
52.4800;0.020482508170;0.080579607603
52.4900;0.021288304246;0.080089377832
52.5000;0.022089198024;0.079583522369
52.5100;0.022885033248;0.079062154886
52.5200;0.023675654797;0.078525392066
52.5300;0.024460908718;0.077973353578
52.5400;0.025240642253;0.077406162050
52.5500;0.026014703874;0.076823943043
52.5600;0.026782943304;0.076226825023
52.5700;0.027545211555;0.075614939332
52.5800;0.028301360948;0.074988420161
52.5900;0.029051245149;0.074347404522
52.6000;0.029794719195;0.073692032215
52.6100;0.030531639517;0.073022445799
52.6200;0.031261863975;0.072338790562
52.6300;0.031985251880;0.071641214492
52.6400;0.032701664025;0.070929868240
52.6500;0.033410962708;0.070204905091
52.6600;0.034113011759;0.069466480932
52.6700;0.034807676568;0.068714754216
52.6800;0.035494824110;0.067949885931
52.6900;0.036174322969;0.067172039562
52.7000;0.036846043365;0.066381381063
52.7100;0.037509857176;0.065578078815
52.7200;0.038165637964;0.064762303593
52.7300;0.038813261000;0.063934228530
52.7400;0.039452603285;0.063094029081
52.7500;0.040083543576;0.062241882987
52.7600;0.040705962406;0.061377970232
52.7700;0.041319742108;0.060502473014
52.7800;0.041924766838;0.059615575699
52.7900;0.042520922595;0.058717464786
52.8000;0.043108097243;0.057808328869
52.8100;0.043686180532;0.056888358596
52.8200;0.044255064118;0.055957746626
52.8300;0.044814641584;0.055016687597
52.8400;0.045364808460;0.054065378078
52.8500;0.045905462241;0.053104016531
52.8600;0.046436502406;0.052132803270
52.8700;0.046957830439;0.051151940418
52.8800;0.047469349843;0.050161631869
52.8900;0.047970966162;0.049162083240
52.9000;0.048462586994;0.048153501834
52.9100;0.048944122012;0.047136096592
52.9200;0.049415482978;0.046110078055
52.9300;0.049876583759;0.045075658318
52.9400;0.050327340342;0.044033050984
52.9500;0.050767670852;0.042982471126
52.9600;0.051197495563;0.041924135238
52.9700;0.051616736916;0.040858261192
52.9800;0.052025319527;0.039785068192
52.9900;0.052423170209;0.038704776733
53.0000;0.052810217977;0.037617608552
53.0100;0.053186394062;0.036523786584
53.0200;0.053551631928;0.035423534917
